date,campaign_id,country,publisher,os,size,banner name,LP(landing page),Views,Clicks,Spend,Downloads,Installs,Sales
3/10/2014,20765,Ivory Coast,ALL,Win7,Big,simple,LP,553,36,9,16,7,0
3/10/2014,19506,Ivory Coast,5226,Vista,Small,BlueFlshOrangeBtn,LP,21,1,0.25,,,
3/10/2014,23091,Iran,4286,Vista,Small,BlueFlshOrangeBtn,LP2GB,295,43,11.61,22,3,0
3/10/2014,19940,Iran,3761,XP,Small,BlueFlshOrangeBtn,LP,6542,150,44.6,48,12,0
3/10/2014,20160,Iran,6082,Win7,Small,BlueFlshOrangeBtn,LP,51,1,0.28,1,0,0
3/10/2014,21344,Iran,4470,Win7,Small,Clean2orngBtn,LP2OB,47486,531,159.3,208,74,2
3/10/2014,22055,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,14953,190,77.9,110,48,2
3/10/2014,19364,Barbedos,5061,Win7,Big,simple,LP,17,0,0,1,0,0
3/10/2014,23479,Iran,5372,Win7,Small,Cleanblubtn,LP2OB,1677,242,91.96,166,63,4
3/10/2014,19903,Iran,5586,Win8,Small,BlueFlshOrangeBtn,LP,7,0,0,,,
3/10/2014,22957,Iran,4286,Win8,Small,CleanOrngbtnCer,LP,821,123,33.21,56,36,0
3/10/2014,24663,Iran,5135,Win7,Small,GrayGen,LP-GEN1,68897,870,475.33,415,171,7
3/10/2014,22384,Iran,6406,Vista,Big,CleanOrngbtnCer,LP2GB,18,0,0,,,
3/10/2014,19905,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,28,5,1.5,1,1,0
3/10/2014,21921,Iran,6374,Win7,Big,Clean2GrnBtn,LP2GB,32,0,0,,,
3/10/2014,22565,Iran,5061,Win7,Big,CleanOrngbtnCer,LP2OB,11,1,0.36,,,
3/10/2014,20589,Iran,5226,Vista,Small,Cleanblubtn,LP,10,1,0.3,,,
3/10/2014,20248,Iran,5135,Vista,Small,Cleanblubtn,LP,5531,70,38.16,33,18,0
3/10/2014,21718,Iran,5043,XP,Small,BlueFlshOrangeBtn,LP,135,9,1.08,2,1,0
3/10/2014,23473,Iran,3761,Win8,Small,CleanGrnbtnCer,LP2OB,12466,128,85.26,87,48,3
3/10/2014,23462,Iran,5135,XP,Small,Cleanblubtn,LP2OB,10232,124,71.89,70,14,0
3/10/2014,23062,Uzbekistan,6374,Win7,Big,simple,LP2GB,444,1,0.2,1,0,0
3/10/2014,22420,Iran,6404,Win7,Big,CleanOrngbtnCer,LP2GB,10,0,0,,,
3/10/2014,19365,Barbedos,5061,XP,Big,simple,LP,4553,47,9.87,18,10,0
3/10/2014,24116,Iran,4502,XP,Big,CleanblubtnCer,LP,704,2,1,0,0,0
3/10/2014,20590,Iran,5226,Win7,Small,simple,LP,93,0,0,0,0,0
3/10/2014,20605,Iran,3760,Vista,Big,simple,LP,13,0,0,,,
3/10/2014,19520,Barbedos,5226,XP,Small,BlueFlshOrangeBtn,LP,90,5,2,1,1,0
3/10/2014,20093,Barbedos,4470,Win7,Small,BlueFlshOrangeBtn,LP,32886,330,52.8,117,48,1
3/10/2014,23311,Ivory Coast,4470,Vista,Small,BlueFlshOrangeBtn,LP,461,7,2.38,1,1,0
3/10/2014,20109,Barbedos,5013,Win8,Small,BlueFlshOrangeBtn,LP,24,0,0,,,
3/10/2014,20945,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,7106,111,49.03,51,11,0
3/10/2014,24917,Iran,4619,Win7,Small,BlueFlshOrangeBtn,LP,4517,397,79.4,115,55,3
3/10/2014,24114,Iran,5013,Win8,Small,CleanOrngbtnCer,LP,1803,165,57.75,87,50,2
3/10/2014,25227,Iran,3761,Win8,Small,noam,LP-GEN1,7391,110,49.89,68,35,0
3/10/2014,21271,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,470,13,4,8,1,0
3/10/2014,20746,Uzbekistan,ALL,XP,Big,simple,LP,274,22,5.5,11,2,0
3/10/2014,23112,Iran,5059,XP,Big,Clean2orngBtn,LP2OB,29093,308,61.6,133,29,1
3/10/2014,22057,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,42631,408,138.64,206,94,3
3/10/2014,22299,Iran,5372,Vista,Small,BlueFlshOrangeBtn,LP,159,17,8.84,7,4,1
3/10/2014,22427,Ivory Coast,6405,Win8,Big,CleanOrngbtnCer,LP2GB,19,0,0,,,
3/10/2014,20274,Iran,3760,Vista,Big,Cleanblubtn,LP,15,0,0,,,
3/10/2014,23069,Ivory Coast,6374,Vista,Big,simple,LP2GB,12,0,0,,,
3/10/2014,20172,Iran,6082,Win8,Small,BlueFlshOrangeBtn,LP,19,0,0,0,0,0
3/10/2014,19952,Iran,5862,Win8,Small,BlueFlshOrangeBtn,LP,14,1,0.17,0,0,0
3/10/2014,19348,Iran,5157,Vista,Small,simple1red,LP,11,1,0.27,,,
3/10/2014,19949,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,24,0,0,,,
3/10/2014,20101,Barbedos,5061,Win8,Big,BlueFlshOrangeBtn,LP,10,0,0,,,
3/10/2014,22577,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2GB,726,10,6.17,8,3,1
3/10/2014,24118,Iran,4502,Win7,Big,CleanblubtnCer,LP,5796,32,16,16,4,0
3/10/2014,24042,Iran,5135,Vista,Small,GrayGen,LP,6586,112,45.44,68,35,1
3/10/2014,19943,Iran,5013,XP,Small,BlueFlshOrangeBtn,LP,1508,121,42.35,57,8,0
3/10/2014,24918,Iran,5003,Win7,Small,BlueFlshOrangeBtn,LP,6280,155,34.1,,,
3/10/2014,19366,Barbedos,5061,Vista,Big,simple,LP,97,7,1.47,,,
3/10/2014,22992,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,642,14,5.46,4,2,0
3/10/2014,21865,Uzbekistan,All,XP,Big,Clean2GrnBtn,LP2GB,292,29,7.25,14,5,0
3/10/2014,24629,Iran,5059,Win8,Big,GrayGen,LP-GEN1,52184,582,174.6,277,112,3
3/10/2014,19518,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,61,2,0.6,,,
3/10/2014,22428,Ivory Coast,6405,Win7,Big,CleanOrngbtnCer,LP2GB,92,0,0,,,
3/10/2014,22046,Iran,3761,Vista,Small,BlueFlshBlueBtn,LP2OB,7749,185,52.31,63,25,1
3/10/2014,19967,Iran,5043,Vista,Small,BlueFlshOrangeBtn,LP,220,23,8.05,9,3,0
3/10/2014,21920,Iran,6374,Vista,Big,Clean2GrnBtn,LP2GB,15,0,0,,,
3/10/2014,23313,Ivory Coast,4470,Win8,Small,BlueFlshOrangeBtn,LP,1705,11,4.4,3,0,0
3/10/2014,19965,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,4065,95,27.93,43,19,1
3/10/2014,24933,Iran,6684,Win8,Small,GrayGen,LP-GEN1,3418,35,15.04,12,2,0
3/10/2014,20745,Uzbekistan,ALL,Vista,Big,simple,LP,236,24,6,9,6,0
3/10/2014,22088,Iran,3789,Vista,Big,CleanOrngbtnCer,LP2OB,17,0,0,,,
3/10/2014,22872,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,7792,158,53.76,64,29,1
3/10/2014,23351,Iran,5330,Win7,Small,CleanOrngbtnCer,LP2GB,12,0,0,,,
3/10/2014,20559,Uzbekistan,5156,Win8,Big,Cleanblubtn,LP,369,2,0.58,2,0,0
3/10/2014,20251,Iran,3761,Win8,Small,Cleanblubtn,LP,12880,168,89.86,91,44,1
3/10/2014,19953,Iran,5583,Win8,Small,BlueFlshOrangeBtn,LP,289,75,21,19,11,0
3/10/2014,23071,Ivory Coast,6374,Win8,Big,simple,LP2GB,23,0,0,,,
3/10/2014,20556,Uzbekistan,5156,XP,Big,Cleanblubtn,LP,168,2,0.46,1,0,0
3/10/2014,19950,Iran,5043,Win8,Small,BlueFlshOrangeBtn,LP,100,4,1.4,1,0,0
3/10/2014,21269,Ivory Coast,3761,Win7,Small,Cleanblubtn,LP2GB,5442,48,46.26,28,11,0
3/10/2014,24676,Iran,5135,Win7,Small,AvailBlue,LP-GEN1,59224,650,408.65,351,151,6
3/10/2014,19958,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,1784,9,3.24,0,0,0
3/10/2014,20952,Iran,5061,Vista,Big,Clean2GrnBtn,LP2GB,12,0,0,,,
3/10/2014,20850,Iran,5061,Win8,Big,Cleanblubtn,LP,21,0,0,,,
3/10/2014,19973,Iran,5807,Win8,Big,simple,LP,108,1,0.28,,,
3/10/2014,20169,Iran,6083,XP,Small,BlueFlshOrangeBtn,LP,7,0,0,,,
3/10/2014,19358,Iran,4814,Win7,Big,simple,LP,427,20,10.4,15,5,0
3/10/2014,25226,Iran,3761,Win7,Small,noam,LP-GEN1,46075,514,311.01,263,115,7
3/10/2014,21343,Iran,4470,Win7,Small,BlueFlshOrangeBtn,LP2OB,65116,950,268.58,388,136,4
3/10/2014,19962,Iran,5583,Win7,Small,BlueFlshOrangeBtn,LP,77,1,0.28,0,0,0
3/10/2014,22956,Iran,4286,Vista,Small,CleanOrngbtnCer,LP,275,49,13.72,26,6,0
3/10/2014,20175,Iran,6085,Win8,Small,BlueFlshOrangeBtn,LP,68,0,0,0,0,0
3/10/2014,20094,Barbedos,4470,Vista,Small,BlueFlshOrangeBtn,LP,4923,85,17.85,31,15,1
3/10/2014,20249,Iran,3761,XP,Small,Cleanblubtn,LP,6301,75,43.93,44,15,1
3/10/2014,20247,Iran,5135,Win8,Small,Cleanblubtn,LP,19221,223,132.58,122,46,4
3/10/2014,24041,Iran,3761,Vista,Small,GrayGen,LP,6855,120,46.27,66,24,0
3/10/2014,22576,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2OB,387,3,3.29,,,
3/11/2014,24115,Iran,4502,Vista,Big,CleanblubtnCer,LP,1066,9,4.5,8,4,0
3/11/2014,21864,Uzbekistan,All,Vista,Big,Clean2GrnBtn,LP2GB,162,12,3,4,2,0
3/11/2014,19504,Barbedos,5226,Vista,Small,BlueFlshOrangeBtn,LP,12,1,0.25,,,
3/11/2014,21344,Iran,4470,Win7,Small,Clean2orngBtn,LP2OB,52448,602,158.1,280,98,0
3/11/2014,21608,Iran,3761,Win8,Small,Cleanblubtn,LP2OB,19,0,0.13,4,1,0
3/11/2014,19964,Iran,5614,Vista,Small,BlueFlshOrangeBtn,LP,7,8,3.04,2,2,0
3/11/2014,25226,Iran,3761,Win7,Small,noam,LP-GEN1,54334,567,366.75,315,122,8
3/11/2014,23113,Iran,5059,Vista,Big,Clean2orngBtn,LP2OB,13166,159,46.11,67,22,1
3/11/2014,20943,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,7052,142,51.04,52,20,2
3/11/2014,22044,Iran,3761,XP,Small,CleanGrnbtnCer,LP2OB,6484,95,44.55,45,10,0
3/11/2014,22417,Iran,6405,Win7,Big,CleanOrngbtnCer,LP2GB,482,22,7.04,,,
3/11/2014,19973,Iran,5807,Win8,Big,simple,LP,173,0,0,,,
3/11/2014,22057,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,49858,435,152.25,220,111,5
3/11/2014,20746,Uzbekistan,ALL,XP,Big,simple,LP,288,20,5,11,5,0
3/11/2014,19510,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,232,7,2.1,1,1,0
3/11/2014,19952,Iran,5862,Win8,Small,BlueFlshOrangeBtn,LP,12,2,0.34,,,
3/11/2014,22432,Ivory Coast,6406,Vista,Big,CleanOrngbtnCer,LP2GB,7,0,0,,,
3/11/2014,24118,Iran,4502,Win7,Big,CleanblubtnCer,LP,5319,29,14.5,14,5,0
3/11/2014,21271,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,738,15,6.27,4,1,0
3/11/2014,24040,Iran,3761,Win7,Small,GrayGen,LP,68279,806,460.88,411,157,5
3/11/2014,19545,Iran,4470,XP,Small,BlueFlshOrangeBtn,LP,3462,75,14.24,31,5,0
3/11/2014,19348,Iran,5157,Vista,Small,simple1red,LP,17,2,0.54,1,0,0
3/11/2014,25288,Uzbekistan,3761,Win7,Small,noam,LP-GEN1,22573,225,99.32,105,39,0
3/11/2014,19966,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,40,3,1.08,0,0,0
3/11/2014,23427,Iran,5013,Win7,Small,CleanOrngbtnCer,LP2GB,1809,155,49.98,92,39,0
3/11/2014,23091,Iran,4286,Vista,Small,BlueFlshOrangeBtn,LP2GB,597,81,21.87,34,11,0
3/11/2014,20944,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,6906,147,47.65,66,24,0
3/11/2014,22039,Iran,5135,Win8,Small,Cleanblubtn,LP2OB,11425,121,78.83,59,35,3
3/11/2014,20103,Barbedos,5061,Vista,Big,BlueFlshOrangeBtn,LP,4161,37,8.51,16,3,1
3/11/2014,22565,Iran,5061,Win7,Big,CleanOrngbtnCer,LP2OB,8,0,0,,,
3/11/2014,19963,Iran,5876,Win7,Small,BlueFlshOrangeBtn,LP,22,1,0.3,2,0,0
3/11/2014,20175,Iran,6085,Win8,Small,BlueFlshOrangeBtn,LP,23,1,0.28,,,
3/11/2014,19696,Iran,5061,Win7,Big,simple1red,LP,21,1,0.4,,,
3/11/2014,21595,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP2OB,16,0,0.11,1,1,1
3/11/2014,22576,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2OB,338,1,2.87,0,0,0
3/11/2014,19343,Iran,5586,Win7,Small,simple1red,LP,203,4,1.4,0,0,0
3/11/2014,23351,Iran,5330,Win7,Small,CleanOrngbtnCer,LP2GB,1,1,0.44,1,0,0
3/11/2014,24933,Iran,6684,Win8,Small,GrayGen,LP-GEN1,3075,32,13.53,21,6,0
3/11/2014,22872,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,8108,158,55.95,65,32,2
3/11/2014,22990,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,775,14,6.59,4,0,0
3/11/2014,20161,Iran,6083,Win7,Small,BlueFlshOrangeBtn,LP,125,8,2.24,1,1,0
3/11/2014,19951,Iran,5013,Win8,Small,BlueFlshOrangeBtn,LP,15,0,0,,,
3/11/2014,21004,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,4828,106,33.8,36,15,0
3/11/2014,24676,Iran,5135,Win7,Small,AvailBlue,LP-GEN1,58503,629,403.67,297,132,6
3/11/2014,19958,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,1337,21,7.56,3,2,0
3/11/2014,21921,Iran,6374,Win7,Big,Clean2GrnBtn,LP2GB,23,0,0,,,
3/11/2014,19950,Iran,5043,Win8,Small,BlueFlshOrangeBtn,LP,84,11,3.85,3,2,0
3/11/2014,22985,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,1882,22,16,12,6,0
3/11/2014,20861,Ivory Coast,3761,Win8,Small,Cleanblubtn,LP,1176,6,10,4,0,0
3/11/2014,22577,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2GB,464,5,3.94,5,1,0
3/11/2014,24042,Iran,5135,Vista,Small,GrayGen,LP,6965,106,49.33,50,23,1
3/11/2014,19502,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,19,2,0.6,,,
3/11/2014,19344,Iran,5586,XP,Small,simple1red,LP,19,3,0.96,1,0,0
3/11/2014,22298,Iran,5372,XP,Small,BlueFlshOrangeBtn,LP,112,15,5.25,9,4,0
3/11/2014,20559,Uzbekistan,5156,Win8,Big,Cleanblubtn,LP,272,2,0.52,2,1,0
3/11/2014,20765,Ivory Coast,ALL,Win7,Big,simple,LP,860,51,12.75,31,17,0
3/11/2014,19965,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,4720,73,31.86,27,11,1
3/11/2014,24629,Iran,5059,Win8,Big,GrayGen,LP-GEN1,50889,581,174.3,259,110,6
3/11/2014,20745,Uzbekistan,ALL,Vista,Big,simple,LP,197,15,3.75,8,1,0
3/11/2014,22088,Iran,3789,Vista,Big,CleanOrngbtnCer,LP2OB,8,0,0.02,,,
3/11/2014,19967,Iran,5043,Vista,Small,BlueFlshOrangeBtn,LP,245,31,10.85,9,1,0
3/11/2014,21609,Iran,3761,Win8,Small,Cleanblubtn,LP2GB,7291,72,49.21,47,26,0
3/11/2014,20953,Iran,5061,Vista,Big,Clean2orngBtn,LP2OB,7,0,0,,,
3/11/2014,20110,Barbedos,5013,Win7,Small,BlueFlshOrangeBtn,LP,83,0,0,,,
3/11/2014,23062,Uzbekistan,6374,Win7,Big,simple,LP2GB,732,0,0,,,
3/11/2014,23112,Iran,5059,XP,Big,Clean2orngBtn,LP2OB,23323,252,50.4,137,34,1
3/11/2014,19945,Iran,5583,XP,Small,BlueFlshOrangeBtn,LP,1,1,0.28,,,
3/11/2014,20762,Barbedos,ALL,Win8,Big,simple,LP,1048,76,19,32,20,0
3/11/2014,19365,Barbedos,5061,XP,Big,simple,LP,5148,59,12.39,29,8,0
3/11/2014,24116,Iran,4502,XP,Big,CleanblubtnCer,LP,288,1,0.5,3,0,0
3/11/2014,20748,Uzbekistan,ALL,Win7,Big,simple,LP,1013,84,21.84,32,13,0
3/11/2014,19518,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,23,2,0.6,,,
3/11/2014,24628,Iran,5059,Win7,Big,GrayGen,LP-GEN1,113,0,0,4,1,0
3/11/2014,19901,Barbedos,5330,Win8,Small,BlueFlshOrangeBtn,LP,126,0,0,,,
3/11/2014,20590,Iran,5226,Win7,Small,simple,LP,69,4,1.44,,,
3/11/2014,20005,Iran,5135,Win7,Small,BlueFlshOrangeBtn,LP,44102,666,305.92,255,86,4
3/11/2014,19961,Iran,5862,Win7,Small,BlueFlshOrangeBtn,LP,89,7,1.19,0,0,0
3/11/2014,21982,Iran,All,Win8,Small,CleanblubtnCer,LP,69,3,0.6,1,0,0
3/11/2014,22036,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2GB,6491,115,44.79,49,15,1
3/11/2014,23349,Iran,5330,XP,Small,CleanOrngbtnCer,LP2GB,27,0,0,,,
3/11/2014,19954,Iran,5876,Win8,Small,BlueFlshOrangeBtn,LP,9,1,0.3,0,0,0
3/11/2014,21867,Uzbekistan,All,Win7,Big,Clean2GrnBtn,LP2GB,503,28,5.6,16,4,0
3/11/2014,19959,Iran,5043,Win7,Small,BlueFlshOrangeBtn,LP,929,88,35.2,27,5,1
3/11/2014,23064,Uzbekistan,6374,XP,Big,simple,LP2GB,21,0,0,,,
3/11/2014,23472,Iran,3761,Win8,Small,Cleanblubtn,LP2OB,8714,108,58.77,74,27,2
3/11/2014,19360,Iran,4814,Vista,Big,simple,LP,67,3,1.5,2,1,0
3/11/2014,22089,Iran,3789,Win7,Big,CleanOrngbtnCer,LP2OB,40,3,0.9,,,
3/11/2014,22040,Iran,5135,Vista,Small,Cleanblubtn,LP2OB,6557,79,48.24,37,15,1
3/11/2014,21597,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,4229,74,28.55,33,17,0
3/11/2014,21986,Iran,All,Win8,Big,CleanblubtnCer,LP,8524,73,14.6,24,14,0
3/11/2014,20100,Barbedos,5061,XP,Big,BlueFlshOrangeBtn,LP,4276,28,6.44,11,4,0
3/11/2014,21599,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,7994,120,56.95,44,19,1
3/11/2014,20617,Iran,6198,XP,Big,simple,LP,11,0,0,,,
3/11/2014,22433,Ivory Coast,6406,Win7,Big,CleanOrngbtnCer,LP2GB,135,0,0,,,
3/11/2014,19941,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,84,3,1.08,2,0,0
3/11/2014,25228,Iran,3761,Vista,Small,noam,LP-GEN1,4375,58,29.53,32,13,0
3/11/2014,20092,Barbedos,4470,Win8,Small,BlueFlshOrangeBtn,LP,4903,58,9.28,21,9,1
3/11/2014,20162,Iran,6084,Win7,Small,BlueFlshOrangeBtn,LP,15,1,0.28,,,
3/11/2014,20596,Iran,5061,Win7,Big,BlueFlshOrangeBtn,LP,1,1,0.32,,,
3/11/2014,24048,Iran,5135,Win8,Small,CleanOrngbtnCer,LP,22955,212,158.39,116,61,2
3/11/2014,21273,Ivory Coast,3761,Vista,Small,simple,LP2GB,312,4,2.65,6,3,1
3/11/2014,20091,Barbedos,4470,XP,Small,BlueFlshOrangeBtn,LP,2303,54,9.72,14,1,0
3/11/2014,22984,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,2157,32,18.33,11,7,1
3/11/2014,17179,Uzbekistan,,XP,Small,simple1red,LP,19,9,3.24,7,1,0
3/11/2014,19944,Iran,5862,XP,Small,BlueFlshOrangeBtn,LP,3,2,0.34,,,
3/11/2014,24918,Iran,5003,Win7,Small,BlueFlshOrangeBtn,LP,2963,61,13.42,,,
3/11/2014,22428,Ivory Coast,6405,Win7,Big,CleanOrngbtnCer,LP2GB,124,0,0,,,
3/11/2014,22992,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,694,19,5.9,3,2,1
3/11/2014,24679,Ivory Coast,3761,Win7,Small,AvailBlack,LP-GEN1,4642,51,39.46,19,6,0
3/11/2014,19505,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,846,17,7.19,1,1,0
3/11/2014,23108,Iran,5059,Win7,Big,CleanOrngbtnCer,LP2OB,133436,980,369.95,486,169,5
3/11/2014,22382,Iran,6406,Win8,Big,CleanOrngbtnCer,LP2GB,9,0,0,,,
3/11/2014,22046,Iran,3761,Vista,Small,BlueFlshBlueBtn,LP2OB,8326,158,56.2,67,19,0
3/11/2014,23313,Ivory Coast,4470,Win8,Small,BlueFlshOrangeBtn,LP,1062,15,6,4,2,0
3/11/2014,23463,Iran,5135,XP,Small,BlueFlshOrangeBtn,LP,8923,183,62.7,68,15,0
3/11/2014,20589,Iran,5226,Vista,Small,Cleanblubtn,LP,26,1,0.3,1,0,0
3/11/2014,22566,Iran,5061,Win7,Big,CleanOrngbtnCer,LP2GB,93,3,1.14,,,
3/11/2014,25225,Iran,5135,Vista,Small,noam,LP-GEN1,3994,46,27.56,23,10,1
3/11/2014,20591,Iran,5226,Win7,Small,Cleanblubtn,LP,79,2,0.72,1,1,0
3/11/2014,20945,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,6194,110,42.74,37,13,0
3/11/2014,19975,Iran,5807,Vista,Big,simple,LP,10,0,0,,,
3/11/2014,19520,Barbedos,5226,XP,Small,BlueFlshOrangeBtn,LP,66,4,1.6,0,0,0
3/11/2014,23311,Ivory Coast,4470,Vista,Small,BlueFlshOrangeBtn,LP,539,9,3.06,2,1,0
3/11/2014,24678,Ivory Coast,3761,Win7,Small,AvailBlue,LP-GEN1,3747,42,31.85,22,6,0
3/11/2014,19947,Iran,5614,Win8,Small,BlueFlshOrangeBtn,LP,10,1,0.22,1,0,0
3/11/2014,24917,Iran,4619,Win7,Small,BlueFlshOrangeBtn,LP,3981,749,149.8,180,78,5
3/11/2014,24114,Iran,5013,Win8,Small,CleanOrngbtnCer,LP,687,50,18.2,45,25,0
3/11/2014,21865,Uzbekistan,All,XP,Big,Clean2GrnBtn,LP2GB,321,19,4.75,12,3,0
3/11/2014,21269,Ivory Coast,3761,Win7,Small,Cleanblubtn,LP2GB,5187,40,44.09,24,12,1
3/11/2014,21345,Iran,4470,Win7,Small,Clean2GrnBtn,LP2GB,57610,798,189.66,288,109,5
3/11/2014,20556,Uzbekistan,5156,XP,Big,Cleanblubtn,LP,160,0,0.13,1,0,0
3/11/2014,21606,Iran,3761,Win7,Small,Cleanblubtn,LP2GB,79,0,0.53,2,1,1
3/11/2014,19544,Iran,4470,Vista,Small,BlueFlshOrangeBtn,LP,1963,42,9.16,13,4,0
3/11/2014,20094,Barbedos,4470,Vista,Small,BlueFlshOrangeBtn,LP,4910,96,20.16,31,10,0
3/11/2014,20557,Uzbekistan,5156,Vista,Big,Cleanblubtn,LP,105,0,0.14,,,
3/11/2014,24041,Iran,3761,Vista,Small,GrayGen,LP,6645,113,46.15,59,23,1
3/11/2014,21594,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,14129,246,95.37,107,47,1
3/11/2014,19904,Iran,5135,Win8,Small,BlueFlshOrangeBtn,LP,24730,470,174.77,167,56,2
3/11/2014,20247,Iran,5135,Win8,Small,Cleanblubtn,LP,18819,217,129.85,135,57,4
3/11/2014,20249,Iran,3761,XP,Small,Cleanblubtn,LP,5504,72,37.15,37,9,1
3/11/2014,19346,Iran,5157,Win7,Small,simple1red,LP,245,10,2.7,5,1,0
3/11/2014,20866,Ivory Coast,4470,Vista,Small,simple,LP,1,2,0.72,1,1,0
3/11/2014,19353,Barbedos,5330,XP,Small,simple1red,LP,20,0,0,1,0,0
3/11/2014,19352,Barbedos,5330,Win7,Small,simple1red,LP,605,1,0.25,1,0,0
3/11/2014,19512,Barbedos,5226,Win7,Small,BlueFlshOrangeBtn,LP,301,10,2.5,5,1,0
3/11/2014,22415,Iran,6405,XP,Big,CleanOrngbtnCer,LP2GB,10,0,0,,,
3/11/2014,19953,Iran,5583,Win8,Small,BlueFlshOrangeBtn,LP,261,150,42,51,25,0
3/11/2014,22425,Ivory Coast,6404,Win7,Big,CleanOrngbtnCer,LP2GB,122,0,0,,,
3/11/2014,22865,Iran,3761,Win8,Small,BlueFlshBlueBtn,LP2OB,13902,266,93.84,83,32,4
3/11/2014,19514,Ivory Coast,5226,Win7,Small,BlueFlshOrangeBtn,LP,141,1,0.25,1,1,1
3/11/2014,23089,Iran,4286,Win7,Small,BlueFlshOrangeBtn,LP2GB,5329,489,165.28,204,48,1
3/11/2014,23107,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,43824,393,121.83,211,111,5
3/11/2014,17159,Iran,5330,Win7,Small,simple1red,LP,667,23,5.52,16,5,0
3/11/2014,21262,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP2OB,1979,26,16.82,10,5,0
3/11/2014,19946,Iran,5876,XP,Small,BlueFlshOrangeBtn,LP,5,1,0.3,0,0,0
3/11/2014,23061,Iran,6374,Vista,Big,simple,LP2GB,13,0,0,,,
3/11/2014,21983,Iran,All,XP,Small,CleanblubtnCer,LP,13,1,0.2,,,
3/11/2014,25224,Iran,5135,Win8,Small,noam,LP-GEN1,12860,172,88.73,92,38,1
3/11/2014,20747,Uzbekistan,ALL,Win8,Big,simple,LP,252,17,4.25,8,5,0
3/11/2014,20558,Uzbekistan,5156,Win7,Big,Cleanblubtn,LP,531,5,2.1,2,1,1
3/11/2014,22300,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,296,24,10.8,11,6,0
3/11/2014,19347,Iran,5157,XP,Small,simple1red,LP,5,2,0.54,,,
3/11/2014,24039,Iran,3761,Win8,Small,GrayGen,LP,14519,207,99.29,111,55,0
3/11/2014,24664,Iran,3761,Win7,Small,GrayGen,LP-GEN1,95553,1067,644.9,536,209,12
3/11/2014,20644,Iran,4390,Win8,Big,Cleanblubtn,LP,14816,76,44.45,49,26,0
3/11/2014,21263,Ivory Coast,3761,Win8,Small,Cleanblubtn,LP2GB,1201,11,10.21,10,4,1
3/11/2014,21985,Iran,All,Win7,Big,CleanblubtnCer,LP,17769,138,27.6,33,17,0
3/11/2014,19359,Iran,4814,XP,Big,simple,LP,7,0,0,,,
3/11/2014,22045,Iran,3761,Vista,Small,CleanGrnbtnCer,LP2OB,5739,72,38.74,42,24,0
3/11/2014,19955,Iran,5614,Win7,Small,BlueFlshOrangeBtn,LP,98,25,5.5,8,1,0
3/11/2014,22054,Iran,5059,XP,Big,CleanOrngbtnCer,LP2OB,26869,236,59,148,34,1
